order_id,customer_email,product_list,total_price,order_date
848,rachelgray7890@yahoo.com,"Sneakers, Jeans, Jacket, Watch, T-shirt",1419.1399999999999,01/25/2022 08:09:03
849,andrewbrown2468@outlook.com,"Jeans, Sneakers, Jacket",10000,02/13/2022 10:24:19
850,nickjones2468@outlook.com,T-shirt,24.78,01/16/2023 06:12:10
851,laurensmith1357@gmail.com,"Watch, Jacket, Sneakers, T-shirt",1266.48,03/14/2022 04:13:25
852,johndoe1234@example.com,"Sneakers, Jacket, Watch, Jeans",369.75,12/04/2022 14:05:55
853,davidlee2468@yahoo.com,"Jeans, Sneakers, T-shirt, Jacket",1077.3200000000002,01/10/2022 16:38:32
854,matthewjackson5678@hotmail.com,"Watch, Jeans, T-shirt, Jacket, Sneakers",1537.7599999999998,12/09/2022 22:10:54
855,laurawilson7890@example.com,"Jeans, Watch, Sneakers, Jacket, T-shirt",1590.1399999999999,01/11/2023 07:18:21
856,ericmorris1234@example.com,"Jeans, T-shirt, Sneakers, Jacket",864.4,04/05/2022 08:18:30
857,chrisgreen2468@outlook.com,"T-shirt, Jacket, Watch, Jeans",1315.7399999999998,07/16/2022 08:29:34
858,emilydavis7890@example.com,"T-shirt, Sneakers, Jacket, Watch, Jeans",1511.58,02/01/2022 04:24:53
859,chrisgreen2468@outlook.com,"Jeans, T-shirt, Sneakers",882.25,02/18/2023 11:33:58
860,nickjones2468@outlook.com,"Jeans, T-shirt, Watch, Jacket, Sneakers",1552.19,11/01/2022 04:44:43
861,chrisgreen2468@outlook.com,"T-shirt, Jeans, Jacket",928.3900000000001,12/04/2022 18:56:56
862,nickjones2468@outlook.com,"Jeans, Watch, T-shirt",697.23,04/02/2022 09:11:47
863,andrewbrown2468@outlook.com,"Watch, Jacket, Jeans, T-shirt",828.69,05/22/2022 08:23:35
864,chrisgreen2468@outlook.com,T-shirt,165.92,01/13/2022 21:21:14
865,chrisgreen2468@outlook.com,"Jeans, T-shirt",707.45,04/29/2022 04:20:13
866,ericmorris1234@example.com,"T-shirt, Jacket, Watch, Jeans, Sneakers",1173.8400000000001,03/07/2023 18:04:15
867,andrewbrown2468@outlook.com,"Jacket, Watch, T-shirt, Jeans, Sneakers",1049.7400000000002,10/12/2022 10:17:09
868,amybrown7890@outlook.com,"T-shirt, Jeans, Jacket, Sneakers, Watch",1270.76,02/16/2022 00:31:43
869,jane@example.com,"Sneakers, Jeans, Watch",387.71000000000004,01/21/2023 14:04:50
870,nickjones2468@outlook.com,"Watch, Sneakers",468.27,08/18/2022 12:07:31
871,stephaniebrown5678@gmail.com,"Jeans, Jacket, Sneakers, Watch",1095.03,01/07/2023 09:00:39
872,jenniferwhite1234@gmail.com,"Jeans, Jacket, Watch",554.8,01/17/2023 22:27:36
873,rachelgray7890@yahoo.com,Jeans,185.38,01/11/2022 04:54:21
874,jenniferwhite1234@gmail.com,"T-shirt, Sneakers, Watch",794.46,11/28/2022 16:45:58
875,brianwilson4321@hotmail.com,"T-shirt, Watch",493.12,06/25/2022 02:48:31
876,nickjones2468@outlook.com,"Watch, Sneakers, T-shirt, Jeans, Jacket",1524.8899999999999,11/02/2022 14:34:49
877,johndoe1234@example.com,"Sneakers, T-shirt",569.81,08/01/2022 05:12:30
878,stephaniebrown5678@gmail.com,T-shirt,173.29,03/03/2023 20:28:32
879,rachelgray7890@yahoo.com,"Jacket, Sneakers",375.46000000000004,09/18/2022 02:01:20
880,katewilliams7890@outlook.com,Jacket,471.13,02/03/2023 12:53:30
881,matthewjackson5678@hotmail.com,"Jeans, T-shirt",500.21999999999997,02/24/2023 13:28:36
882,ericmorris1234@example.com,Watch,133.95,01/07/2023 01:09:03
883,stephaniebrown5678@gmail.com,T-shirt,253.83,01/31/2022 14:28:32
884,ericmorris1234@example.com,Watch,10.09,03/27/2022 12:04:07
885,laurawilson7890@example.com,"T-shirt, Watch, Jacket, Sneakers, Jeans",729.48,12/16/2022 02:46:00
886,jane@example.com,"Jeans, Watch",513.11,02/15/2023 02:08:15
887,katewilliams7890@outlook.com,"T-shirt, Jeans",389.17,03/10/2023 15:40:18
888,rachelgray7890@yahoo.com,T-shirt,130.59,10/31/2022 02:06:52
889,jane@example.com,"T-shirt, Sneakers, Watch, Jacket",1091.3899999999999,05/30/2022 06:29:58
890,rachelgray7890@yahoo.com,"Jacket, T-shirt, Jeans, Watch",1109.44,06/22/2022 10:02:01
891,johndoe1234@example.com,"Jacket, Jeans",521.23,10/23/2022 22:54:05
892,bob@example.com,"Watch, T-shirt, Jeans",1335.2399999999998,01/24/2023 21:45:18
893,jenniferwhite1234@gmail.com,Jacket,149.56,11/17/2022 03:42:40
894,andrewbrown2468@outlook.com,"Jeans, Watch, T-shirt",965.22,07/14/2022 15:22:39
895,matthewjackson5678@hotmail.com,Sneakers,302.88,01/09/2022 22:40:16
896,,Sneakers,323.06,10/06/2022 14:06:21
897,laurawilson7890@example.com,"Jeans, T-shirt, Jacket",809.6599999999999,12/01/2022 02:29:39
898,emilydavis7890@example.com,"Jacket, Watch",268.39,02/13/2023 23:53:12
899,jenniferwhite1234@gmail.com,"Jeans, T-shirt",636.91,12/20/2022 09:04:12
900,davidlee2468@yahoo.com,"Jacket, Watch, Jeans",555.12,10/25/2022 23:47:38
901,sarahjones5678@gmail.com,"Jeans, Jacket",661.3,01/05/2022 09:58:59
902,amybrown7890@outlook.com,T-shirt,221.81,09/08/2022 21:56:15
903,,"Sneakers, T-shirt, Jacket, Jeans",1226.1,06/05/2022 04:43:28
904,jane@example.com,"Jacket, T-shirt, Jeans, Sneakers",1216.28,03/13/2022 05:14:39
905,rachelgray7890@yahoo.com,"Sneakers, Watch, Jacket, T-shirt",834.58,01/16/2022 03:15:40
906,emilydavis7890@example.com,"Jacket, T-shirt, Sneakers, Jeans, Watch",1446.54,06/02/2022 22:56:06
907,amybrown7890@outlook.com,"Jacket, Jeans, Watch, T-shirt",1189.1,12/05/2022 17:43:11
908,davidlee2468@yahoo.com,"Sneakers, T-shirt, Watch, Jacket",1419.9,02/05/2023 13:25:54
909,nickjones2468@outlook.com,"Jeans, T-shirt",445.44,07/18/2022 09:42:13
910,matthewjackson5678@hotmail.com,"Jacket, Watch, T-shirt, Sneakers, Jeans",1029.78,08/04/2022 09:53:27
911,nickjones2468@outlook.com,"Watch, Sneakers, Jacket",601.04,11/29/2022 07:18:15
912,bob@example.com,"Sneakers, T-shirt, Watch",640.9399999999999,12/03/2022 18:35:44
913,chrisgreen2468@outlook.com,"T-shirt, Sneakers, Jeans, Jacket, Watch",1194.87,08/08/2022 08:48:44
914,jane@example.com,T-shirt,114.05,01/13/2022 20:40:59
915,ericmorris1234@example.com,"Jeans, Watch, Sneakers, Jacket",1101.11,06/20/2022 10:32:11
916,bob@example.com,"T-shirt, Jeans, Sneakers, Watch",1441.56,02/19/2022 17:55:15
917,matthewjackson5678@hotmail.com,"Sneakers, Jeans, Jacket, Watch",1250.4499999999998,06/19/2022 09:44:06
918,katewilliams7890@outlook.com,"T-shirt, Jeans, Sneakers, Jacket, Watch",1025.77,04/11/2022 03:59:34
919,laurawilson7890@example.com,Jacket,12.31,12/06/2022 00:58:41
920,jenniferwhite1234@gmail.com,Sneakers,86.08,01/21/2023 23:26:17
921,laurawilson7890@example.com,"T-shirt, Jacket, Jeans, Sneakers",1114.88,10/20/2022 05:21:22
922,jessicasmith5678@gmail.com,"Watch, Jacket, T-shirt, Jeans",612.65,02/07/2023 23:39:20
923,katewilliams7890@outlook.com,"Sneakers, Watch, T-shirt",804.14,07/20/2022 05:06:58
924,rachelgray7890@yahoo.com,T-shirt,239.14,07/14/2022 03:49:21
925,nickjones2468@outlook.com,"Watch, Jeans, T-shirt, Sneakers, Jacket",1096.87,05/06/2022 20:07:56
926,katewilliams7890@outlook.com,"Watch, Jeans, Jacket, Sneakers",1249.0900000000001,08/21/2022 00:37:40
927,bob@example.com,"Watch, Jacket, Sneakers, T-shirt, Jeans",1531.48,02/06/2022 05:07:25
928,laurawilson7890@example.com,"T-shirt, Sneakers, Jacket, Watch",1269.27,01/10/2023 20:40:19
929,andrewbrown2468@outlook.com,Sneakers,200.32,12/12/2022 18:11:16
930,john@example.com,"Jeans, Watch, T-shirt, Jacket, Sneakers",1280.3,08/03/2022 08:11:11
931,amybrown7890@outlook.com,"Watch, T-shirt, Jacket, Jeans",10000,08/25/2022 04:40:17
932,emilydavis7890@example.com,"Jeans, Jacket",405.21000000000004,09/10/2022 16:36:10
933,laurawilson7890@example.com,"T-shirt, Jacket, Sneakers, Watch, Jeans",1063.39,06/27/2022 08:17:42
934,andrewbrown2468@outlook.com,"Jacket, Sneakers, Jeans",1093.13,06/30/2022 20:15:20
935,laurensmith1357@gmail.com,"Jacket, T-shirt",268.5,11/25/2022 02:00:58
936,stephaniebrown5678@gmail.com,Jacket,84.06,11/08/2022 20:03:58
937,patricktaylor1357@yahoo.com,"Jacket, Watch, T-shirt",794.99,11/11/2022 17:37:59
938,amybrown7890@outlook.com,"Watch, Sneakers, Jeans, T-shirt, Jacket",1792.3999999999999,02/16/2023 18:37:48
939,patricktaylor1357@yahoo.com,"Jeans, Watch",459.25,04/19/2022 22:07:34
940,matthewjackson5678@hotmail.com,"T-shirt, Jacket, Sneakers, Watch, Jeans",1441.01,11/25/2022 15:41:12
941,katewilliams7890@outlook.com,"Watch, Jeans, Jacket, T-shirt",619.5600000000001,03/16/2022 06:07:24
942,katewilliams7890@outlook.com,"T-shirt, Watch, Jacket, Jeans",1847.93,04/16/2022 18:23:26
943,,"Watch, Jeans, Jacket",1138.65,11/12/2022 16:53:07
944,andrewbrown2468@outlook.com,"Sneakers, Jacket, T-shirt, Watch",784.3000000000001,05/29/2022 03:01:41
945,matthewjackson5678@hotmail.com,Sneakers,387.06,05/18/2022 00:45:51
946,katewilliams7890@outlook.com,"Watch, Sneakers, Jeans, T-shirt",1037.76,01/10/2022 05:28:35
947,laurawilson7890@example.com,Jacket,56.65,11/07/2022 12:57:07
948,chrisgreen2468@outlook.com,"Jeans, T-shirt, Watch, Jacket",1175.79,02/06/2023 05:26:19
949,jessicasmith5678@gmail.com,"T-shirt, Watch, Sneakers, Jeans, Jacket",1353.48,01/09/2022 13:28:20
950,laurawilson7890@example.com,"Sneakers, Jacket, T-shirt",417.59000000000003,10/27/2022 02:00:31
951,bob@example.com,"Watch, Jacket, Sneakers",852.8299999999999,06/10/2022 05:43:57
952,jessicasmith5678@gmail.com,"Jeans, Sneakers, T-shirt",1013.17,09/22/2022 16:16:47
953,nickjones2468@outlook.com,Sneakers,442.25,03/31/2022 14:00:01
954,ericmorris1234@example.com,T-shirt,478.03,08/20/2022 03:23:41
955,rachelgray7890@yahoo.com,Watch,276.09,02/14/2023 19:58:07
956,stephaniebrown5678@gmail.com,"Jacket, Jeans, T-shirt, Sneakers",986.54,05/12/2022 20:52:35
957,jane@example.com,"T-shirt, Sneakers",314.06,03/18/2022 00:45:02
958,davidlee2468@yahoo.com,"Sneakers, Jeans, Jacket",775.48,09/28/2022 01:44:54
959,andrewbrown2468@outlook.com,"Watch, Jeans, Jacket, Sneakers",1030.8,10/19/2022 12:00:08
960,stephaniebrown5678@gmail.com,Jacket,29.56,04/26/2022 12:13:11
961,johndoe1234@example.com,"T-shirt, Sneakers, Watch, Jacket",961.2,03/12/2022 07:36:29
962,jessicasmith5678@gmail.com,Jacket,160.28,02/25/2023 05:31:17
963,adamjohnson2468@yahoo.com,T-shirt,387.1,02/05/2022 20:23:24
964,davidlee2468@yahoo.com,Jacket,69.56,04/02/2022 00:49:27
965,chrisgreen2468@outlook.com,"Sneakers, Jacket, Jeans, Watch, T-shirt",1160.37,03/13/2022 13:45:04
966,chrisgreen2468@outlook.com,"T-shirt, Sneakers, Watch, Jacket",1000.33,02/21/2022 01:40:26
967,nickjones2468@outlook.com,"Jacket, Sneakers, Watch, Jeans",877.65,02/12/2022 09:22:29
968,katewilliams7890@outlook.com,"Jeans, Sneakers, T-shirt, Jacket, Watch",1441.42,12/20/2022 23:45:51
969,johndoe1234@example.com,"Jeans, Sneakers",764.28,01/24/2023 16:36:34
970,stephaniebrown5678@gmail.com,"Jacket, Watch, Jeans",612.3,11/07/2022 01:00:16
971,sarahjones5678@gmail.com,"Jeans, Jacket, Watch",1089.52,01/16/2023 03:13:31
972,sarahjones5678@gmail.com,"Watch, Jacket, T-shirt, Jeans, Sneakers",1549.5200000000002,04/29/2022 14:06:07
973,brianwilson4321@hotmail.com,"Sneakers, Jacket, Watch, T-shirt, Jeans",1327.33,02/28/2022 14:21:44
974,sarahjones5678@gmail.com,"Jacket, T-shirt, Sneakers",461.21,03/13/2022 13:21:32
975,laurawilson7890@example.com,"Jacket, T-shirt, Watch, Sneakers, Jeans",820.76,02/02/2022 02:37:02
976,chrisgreen2468@outlook.com,"Sneakers, Jacket, T-shirt",917.74,06/29/2022 10:14:41
977,brianwilson4321@hotmail.com,T-shirt,114.2,05/04/2022 03:05:10
978,katewilliams7890@outlook.com,"Sneakers, Jacket, Watch",609.1,05/28/2022 11:33:41
979,laurensmith1357@gmail.com,Jacket,288.09,10/05/2022 14:04:06
980,ericmorris1234@example.com,"T-shirt, Sneakers",390.43,07/29/2022 05:20:58
981,adamjohnson2468@yahoo.com,"Jacket, Watch, T-shirt",527.01,09/25/2022 00:07:29
982,bob@example.com,"T-shirt, Jacket, Watch",411.21999999999997,10/13/2022 01:16:01
983,jenniferwhite1234@gmail.com,"Watch, Jacket",604.81,09/28/2022 12:40:18
984,nickjones2468@outlook.com,"Sneakers, Jacket, Watch, T-shirt, Jeans",1040.49,03/08/2023 07:12:26
985,ericmorris1234@example.com,"Jeans, T-shirt, Jacket, Watch",1124.18,11/11/2022 17:55:07
986,chrisgreen2468@outlook.com,"T-shirt, Watch, Jacket",497.38,11/26/2022 15:26:00
987,patricktaylor1357@yahoo.com,Watch,313.83,05/01/2022 21:57:05
988,jenniferwhite1234@gmail.com,"Jacket, Sneakers, Watch, Jeans, T-shirt",1749.2399999999998,05/04/2022 17:53:23
989,jessicasmith5678@gmail.com,"Watch, Sneakers",387.41999999999996,01/19/2022 13:38:57
990,katewilliams7890@outlook.com,Jeans,100.73,06/30/2022 07:07:00
991,chrisgreen2468@outlook.com,"Watch, T-shirt, Jeans",805.4200000000001,07/20/2022 07:36:59
992,laurawilson7890@example.com,"Jeans, Watch, T-shirt, Jacket",1236.42,01/15/2023 09:43:15
993,nickjones2468@outlook.com,"Jacket, Jeans",619.92,05/18/2022 01:38:40
994,bob@example.com,T-shirt,239.32,04/19/2022 10:02:09
995,emilydavis7890@example.com,,591.23,07/24/2022 21:19:52
996,patricktaylor1357@yahoo.com,"Jeans, T-shirt",443.21000000000004,03/03/2023 15:16:43
997,rachelgray7890@yahoo.com,Sneakers,439.27,05/03/2022 14:30:15
998,stephaniebrown5678@gmail.com,"Sneakers, Watch, Jacket",646.57,12/21/2022 04:36:02
999,matthewjackson5678@hotmail.com,Jeans,113.86,11/05/2022 17:17:15
1000,patricktaylor1357@yahoo.com,,1582.41,11/06/2022 23:42:04
